obs_date,vintage_date,value
2019-07-01,2024-06-11,816
2019-07-01,2024-07-18,816
2019-07-01,2024-08-13,816
2019-07-01,2024-09-10,816
2019-07-01,2024-10-15,816
2019-07-01,2024-11-12,816
2019-07-01,2024-12-17,816
2019-07-01,2025-01-21,816
2019-07-01,2025-02-18,816
2019-07-01,2025-03-20,816
2019-07-01,2025-04-15,815
2019-07-01,2025-05-13,815
2019-07-01,2025-06-10,815
2019-07-01,2025-07-17,815
2019-07-01,2025-08-12,815
2019-07-01,2025-09-16,815
2019-08-01,2024-02-13,816
2019-08-01,2024-03-12,816
2019-08-01,2024-04-16,817
2019-08-01,2024-05-14,817
2019-08-01,2024-06-11,817
2019-08-01,2024-07-18,817
2019-08-01,2024-08-13,817
2019-08-01,2024-09-10,817
2019-08-01,2024-10-15,817
2019-08-01,2024-11-12,817
2019-08-01,2024-12-17,817
2019-08-01,2025-01-21,817
2019-08-01,2025-02-18,817
2019-08-01,2025-03-20,817
2019-08-01,2025-04-15,818
2019-08-01,2025-05-13,818
2019-08-01,2025-06-10,818
2019-08-01,2025-07-17,818
2019-08-01,2025-08-12,818
2019-08-01,2025-09-16,818
2019-09-01,2024-02-13,804
2019-09-01,2024-03-12,804
2019-09-01,2024-04-16,810
2019-09-01,2024-05-14,810
2019-09-01,2024-06-11,810
2019-09-01,2024-07-18,810
2019-09-01,2024-08-13,810
2019-09-01,2024-09-10,810
2019-09-01,2024-10-15,810
2019-09-01,2024-11-12,810
2019-09-01,2024-12-17,810
2019-09-01,2025-01-21,810
2019-09-01,2025-02-18,810
2019-09-01,2025-03-20,810
2019-09-01,2025-04-15,813
2019-09-01,2025-05-13,813
2019-09-01,2025-06-10,813
2019-09-01,2025-07-17,813
2019-09-01,2025-08-12,813
2019-09-01,2025-09-16,813
2019-10-01,2024-02-13,827
2019-10-01,2024-03-12,827
2019-10-01,2024-04-16,807
2019-10-01,2024-05-14,807
2019-10-01,2024-06-11,807
2019-10-01,2024-07-18,828
2019-10-01,2024-08-13,828
2019-10-01,2024-09-10,828
2019-10-01,2024-10-15,807
2019-10-01,2024-11-12,807
2019-10-01,2024-12-17,807
2019-10-01,2025-01-21,828
2019-10-01,2025-02-18,807
2019-10-01,2025-03-20,807
2019-10-01,2025-04-15,809
2019-10-01,2025-05-13,809
2019-10-01,2025-06-10,828
2019-10-01,2025-07-17,828
2019-10-01,2025-08-12,828
2019-10-01,2025-09-16,828
2019-11-01,2024-02-13,811
2019-11-01,2024-03-12,811
2019-11-01,2024-04-16,810
2019-11-01,2024-05-14,810
2019-11-01,2024-06-11,810
2019-11-01,2024-07-18,810
2019-11-01,2024-08-13,810
2019-11-01,2024-09-10,810
2019-11-01,2024-10-15,810
2019-11-01,2024-11-12,810
2019-11-01,2024-12-17,810
2019-11-01,2025-01-21,810
2019-11-01,2025-02-18,810
2019-11-01,2025-03-20,810
2019-11-01,2025-04-15,811
2019-11-01,2025-05-13,811
2019-11-01,2025-06-10,811
2019-11-01,2025-07-17,811
2019-11-01,2025-08-12,811
2019-11-01,2025-09-16,811
2019-12-01,2024-02-13,822
2019-12-01,2024-03-12,822
2019-12-01,2024-04-16,816
2019-12-01,2024-05-14,816
2019-12-01,2024-06-11,816
2019-12-01,2024-07-18,816
2019-12-01,2024-08-13,816
2019-12-01,2024-09-10,816
2019-12-01,2024-10-15,816
2019-12-01,2024-11-12,816
2019-12-01,2024-12-17,816
2019-12-01,2025-01-21,816
2019-12-01,2025-02-18,816
2019-12-01,2025-03-20,816
2019-12-01,2025-04-15,812
2019-12-01,2025-05-13,812
2019-12-01,2025-06-10,812
2019-12-01,2025-07-17,812
2019-12-01,2025-08-12,812
2019-12-01,2025-09-16,812
2020-01-01,2024-02-13,826
2020-01-01,2024-03-12,826
2020-01-01,2024-04-16,819
2020-01-01,2024-05-14,819
2020-01-01,2024-06-11,819
2020-01-01,2024-07-18,819
2020-01-01,2024-08-13,819
2020-01-01,2024-09-10,819
2020-01-01,2024-10-15,819
2020-01-01,2024-11-12,819
2020-01-01,2024-12-17,819
2020-01-01,2025-01-21,819
2020-01-01,2025-02-18,819
2020-01-01,2025-03-20,819
2020-01-01,2025-04-15,819
2020-01-01,2025-05-13,819
2020-01-01,2025-06-10,819
2020-01-01,2025-07-17,819
2020-01-01,2025-08-12,819
2020-01-01,2025-09-16,819
2020-02-01,2024-02-13,801
2020-02-01,2024-03-12,801
2020-02-01,2024-04-16,796
2020-02-01,2024-05-14,796
2020-02-01,2024-06-11,796
2020-02-01,2024-07-18,796
2020-02-01,2024-08-13,796
2020-02-01,2024-09-10,796
2020-02-01,2024-10-15,796
2020-02-01,2024-11-12,796
2020-02-01,2024-12-17,796
2020-02-01,2025-01-21,796
2020-02-01,2025-02-18,796
2020-02-01,2025-03-20,796
2020-02-01,2025-04-15,795
2020-02-01,2025-05-13,795
2020-02-01,2025-06-10,795
2020-02-01,2025-07-17,795
2020-02-01,2025-08-12,795
2020-02-01,2025-09-16,795
2020-03-01,2024-02-13,642
2020-03-01,2024-03-12,642
2020-03-01,2024-04-16,638
2020-03-01,2024-05-14,638
2020-03-01,2024-06-11,638
2020-03-01,2024-07-18,638
2020-03-01,2024-08-13,638
2020-03-01,2024-09-10,638
2020-03-01,2024-10-15,638
2020-03-01,2024-11-12,638
2020-03-01,2024-12-17,638
2020-03-01,2025-01-21,638
2020-03-01,2025-02-18,638
2020-03-01,2025-03-20,638
2020-03-01,2025-04-15,637
2020-03-01,2025-05-13,637
2020-03-01,2025-06-10,637
2020-03-01,2025-07-17,637
2020-03-01,2025-08-12,637
2020-03-01,2025-09-16,637
2020-04-01,2024-02-13,473
2020-04-01,2024-03-12,473
2020-04-01,2024-04-16,472
2020-04-01,2024-05-14,472
2020-04-01,2024-06-11,472
2020-04-01,2024-07-18,472
2020-04-01,2024-08-13,472
2020-04-01,2024-09-10,472
2020-04-01,2024-10-15,472
2020-04-01,2024-11-12,472
2020-04-01,2024-12-17,472
2020-04-01,2025-01-21,472
2020-04-01,2025-02-18,472
2020-04-01,2025-03-20,472
2020-04-01,2025-04-15,471
2020-04-01,2025-05-13,471
2020-04-01,2025-06-10,471
2020-04-01,2025-07-17,471
2020-04-01,2025-08-12,471
2020-04-01,2025-09-16,471
2020-05-01,2024-02-13,326
2020-05-01,2024-03-12,326
2020-05-01,2024-04-16,328
2020-05-01,2024-05-14,328
2020-05-01,2024-06-11,328
2020-05-01,2024-07-18,328
2020-05-01,2024-08-13,328
2020-05-01,2024-09-10,328
2020-05-01,2024-10-15,328
2020-05-01,2024-11-12,328
2020-05-01,2024-12-17,328
2020-05-01,2025-01-21,328
2020-05-01,2025-02-18,328
2020-05-01,2025-03-20,328
2020-05-01,2025-04-15,328
2020-05-01,2025-05-13,328
2020-05-01,2025-06-10,328
2020-05-01,2025-07-17,328
2020-05-01,2025-08-12,328
2020-05-01,2025-09-16,328
2020-06-01,2024-02-13,365
2020-06-01,2024-03-12,365
2020-06-01,2024-04-16,371
2020-06-01,2024-05-14,371
2020-06-01,2024-06-11,371
2020-06-01,2024-07-18,371
2020-06-01,2024-08-13,371
2020-06-01,2024-09-10,371
2020-06-01,2024-10-15,371
2020-06-01,2024-11-12,371
2020-06-01,2024-12-17,371
2020-06-01,2025-01-21,371
2020-06-01,2025-02-18,371
2020-06-01,2025-03-20,371
2020-06-01,2025-04-15,369
2020-06-01,2025-05-13,369
2020-06-01,2025-06-10,369
2020-06-01,2025-07-17,369
2020-06-01,2025-08-12,369
2020-06-01,2025-09-16,369
2020-07-01,2024-02-13,423
2020-07-01,2024-03-12,423
2020-07-01,2024-04-16,429
2020-07-01,2024-05-14,429
2020-07-01,2024-06-11,429
2020-07-01,2024-07-18,429
2020-07-01,2024-08-13,429
2020-07-01,2024-09-10,429
2020-07-01,2024-10-15,429
2020-07-01,2024-11-12,429
2020-07-01,2024-12-17,429
2020-07-01,2025-01-21,429
2020-07-01,2025-02-18,429
2020-07-01,2025-03-20,429
2020-07-01,2025-04-15,428
2020-07-01,2025-05-13,428
2020-07-01,2025-06-10,428
2020-07-01,2025-07-17,428
2020-07-01,2025-08-12,428
2020-07-01,2025-09-16,428
2020-08-01,2024-02-13,488
2020-08-01,2024-03-12,488
2020-08-01,2024-04-16,488
2020-08-01,2024-05-14,488
2020-08-01,2024-06-11,488
2020-08-01,2024-07-18,488
2020-08-01,2024-08-13,488
2020-08-01,2024-09-10,488
2020-08-01,2024-10-15,488
2020-08-01,2024-11-12,488
2020-08-01,2024-12-17,488
2020-08-01,2025-01-21,488
2020-08-01,2025-02-18,488
2020-08-01,2025-03-20,488
2020-08-01,2025-04-15,490
2020-08-01,2025-05-13,490
2020-08-01,2025-06-10,490
2020-08-01,2025-07-17,490
2020-08-01,2025-08-12,490
2020-08-01,2025-09-16,490
2020-09-01,2024-02-13,524
2020-09-01,2024-03-12,524
2020-09-01,2024-04-16,531
2020-09-01,2024-05-14,531
2020-09-01,2024-06-11,531
2020-09-01,2024-07-18,531
2020-09-01,2024-08-13,531
2020-09-01,2024-09-10,531
2020-09-01,2024-10-15,531
2020-09-01,2024-11-12,531
2020-09-01,2024-12-17,531
2020-09-01,2025-01-21,531
2020-09-01,2025-02-18,531
2020-09-01,2025-03-20,531
2020-09-01,2025-04-15,535
2020-09-01,2025-05-13,535
2020-09-01,2025-06-10,535
2020-09-01,2025-07-17,535
2020-09-01,2025-08-12,535
2020-09-01,2025-09-16,535
2020-10-01,2024-02-13,570
2020-10-01,2024-03-12,570
2020-10-01,2024-04-16,570
2020-10-01,2024-05-14,570
2020-10-01,2024-06-11,570
2020-10-01,2024-07-18,570
2020-10-01,2024-08-13,570
2020-10-01,2024-09-10,570
2020-10-01,2024-10-15,570
2020-10-01,2024-11-12,570
2020-10-01,2024-12-17,570
2020-10-01,2025-01-21,570
2020-10-01,2025-02-18,570
2020-10-01,2025-03-20,570
2020-10-01,2025-04-15,571
2020-10-01,2025-05-13,571
2020-10-01,2025-06-10,571
2020-10-01,2025-07-17,571
2020-10-01,2025-08-12,560
2020-10-01,2025-09-16,560
2020-11-01,2024-02-13,601
2020-11-01,2024-03-12,601
2020-11-01,2024-04-16,600
2020-11-01,2024-05-14,600
2020-11-01,2024-06-11,600
2020-11-01,2024-07-18,600
2020-11-01,2024-08-13,600
2020-11-01,2024-09-10,600
2020-11-01,2024-10-15,600
2020-11-01,2024-11-12,600
2020-11-01,2024-12-17,600
2020-11-01,2025-01-21,600
2020-11-01,2025-02-18,600
2020-11-01,2025-03-20,600
2020-11-01,2025-04-15,602
2020-11-01,2025-05-13,602
2020-11-01,2025-06-10,602
2020-11-01,2025-07-17,602
2020-11-01,2025-08-12,602
2020-11-01,2025-09-16,602
2020-12-01,2024-02-13,626
2020-12-01,2024-03-12,626
2020-12-01,2024-04-16,619
2020-12-01,2024-05-14,619
2020-12-01,2024-06-11,619
2020-12-01,2024-07-18,619
2020-12-01,2024-08-13,619
2020-12-01,2024-09-10,619
2020-12-01,2024-10-15,619
2020-12-01,2024-11-12,619
2020-12-01,2024-12-17,619
2020-12-01,2025-01-21,619
2020-12-01,2025-02-18,619
2020-12-01,2025-03-20,619
2020-12-01,2025-04-15,617
2020-12-01,2025-05-13,617
2020-12-01,2025-06-10,617
2020-12-01,2025-07-17,617
2020-12-01,2025-08-12,617
2020-12-01,2025-09-16,617
2021-01-01,2024-02-13,628
2021-01-01,2024-03-12,628
2021-01-01,2024-04-16,621
2021-01-01,2024-05-14,621
2021-01-01,2024-06-11,621
2021-01-01,2024-07-18,621
2021-01-01,2024-08-13,621
2021-01-01,2024-09-10,621
2021-01-01,2024-10-15,621
2021-01-01,2024-11-12,621
2021-01-01,2024-12-17,621
2021-01-01,2025-01-21,621
2021-01-01,2025-02-18,621
2021-01-01,2025-03-20,621
2021-01-01,2025-04-15,621
2021-01-01,2025-05-13,621
2021-01-01,2025-06-10,621
2021-01-01,2025-07-17,621
2021-01-01,2025-08-12,621
2021-01-01,2025-09-16,621
2021-02-01,2024-02-13,634
2021-02-01,2024-03-12,634
2021-02-01,2024-04-16,628
2021-02-01,2024-05-14,628
2021-02-01,2024-06-11,628
2021-02-01,2024-07-18,628
2021-02-01,2024-08-13,628
2021-02-01,2024-09-10,628
2021-02-01,2024-10-15,628
2021-02-01,2024-11-12,628
2021-02-01,2024-12-17,628
2021-02-01,2025-01-21,628
2021-02-01,2025-02-18,628
2021-02-01,2025-03-20,628
2021-02-01,2025-04-15,626
2021-02-01,2025-05-13,626
2021-02-01,2025-06-10,626
2021-02-01,2025-07-17,626
2021-02-01,2025-08-12,626
2021-02-01,2025-09-16,626
2021-03-01,2024-02-13,668
2021-03-01,2024-03-12,668
2021-03-01,2024-04-16,663
2021-03-01,2024-05-14,663
2021-03-01,2024-06-11,663
2021-03-01,2024-07-18,663
2021-03-01,2024-08-13,663
2021-03-01,2024-09-10,663
2021-03-01,2024-10-15,663
2021-03-01,2024-11-12,663
2021-03-01,2024-12-17,663
2021-03-01,2025-01-21,663
2021-03-01,2025-02-18,663
2021-03-01,2025-03-20,663
2021-03-01,2025-04-15,659
2021-03-01,2025-05-13,659
2021-03-01,2025-06-10,659
2021-03-01,2025-07-17,659
2021-03-01,2025-08-12,659
2021-03-01,2025-09-16,659
2021-04-01,2024-02-13,767
2021-04-01,2024-03-12,767
2021-04-01,2024-04-16,765
2021-04-01,2024-05-14,765
2021-04-01,2024-06-11,765
2021-04-01,2024-07-18,765
2021-04-01,2024-08-13,765
2021-04-01,2024-09-10,765
2021-04-01,2024-10-15,765
2021-04-01,2024-11-12,765
2021-04-01,2024-12-17,765
2021-04-01,2025-01-21,765
2021-04-01,2025-02-18,765
2021-04-01,2025-03-20,765
2021-04-01,2025-04-15,764
2021-04-01,2025-05-13,764
2021-04-01,2025-06-10,764
2021-04-01,2025-07-17,764
2021-04-01,2025-08-12,764
2021-04-01,2025-09-16,764
2021-05-01,2024-02-13,864
2021-05-01,2024-03-12,864
2021-05-01,2024-04-16,867
2021-05-01,2024-05-14,867
2021-05-01,2024-06-11,867
2021-05-01,2024-07-18,867
2021-05-01,2024-08-13,867
2021-05-01,2024-09-10,867
2021-05-01,2024-10-15,867
2021-05-01,2024-11-12,867
2021-05-01,2024-12-17,867
2021-05-01,2025-01-21,867
2021-05-01,2025-02-18,867
2021-05-01,2025-03-20,867
2021-05-01,2025-04-15,867
2021-05-01,2025-05-13,867
2021-05-01,2025-06-10,867
2021-05-01,2025-07-17,867
2021-05-01,2025-08-12,867
2021-05-01,2025-09-16,867
2021-06-01,2024-02-13,964
2021-06-01,2024-03-12,964
2021-06-01,2024-04-16,971
2021-06-01,2024-05-14,971
2021-06-01,2024-06-11,971
2021-06-01,2024-07-18,971
2021-06-01,2024-08-13,971
2021-06-01,2024-09-10,971
2021-06-01,2024-10-15,971
2021-06-01,2024-11-12,971
2021-06-01,2024-12-17,971
2021-06-01,2025-01-21,971
2021-06-01,2025-02-18,971
2021-06-01,2025-03-20,971
2021-06-01,2025-04-15,968
2021-06-01,2025-05-13,968
2021-06-01,2025-06-10,968
2021-06-01,2025-07-17,968
2021-06-01,2025-08-12,968
2021-06-01,2025-09-16,968
2021-07-01,2024-02-13,1046
2021-07-01,2024-03-12,1046
2021-07-01,2024-04-16,1052
2021-07-01,2024-05-14,1052
2021-07-01,2024-06-11,1052
2021-07-01,2024-07-18,1052
2021-07-01,2024-08-13,1052
2021-07-01,2024-09-10,1052
2021-07-01,2024-10-15,1052
2021-07-01,2024-11-12,1052
2021-07-01,2024-12-17,1052
2021-07-01,2025-01-21,1052
2021-07-01,2025-02-18,1052
2021-07-01,2025-03-20,1052
2021-07-01,2025-04-15,1052
2021-07-01,2025-05-13,1052
2021-07-01,2025-06-10,1052
2021-07-01,2025-07-17,1052
2021-07-01,2025-08-12,1052
2021-07-01,2025-09-16,1052
2021-08-01,2024-02-13,1121
2021-08-01,2024-03-12,1121
2021-08-01,2024-04-16,1122
2021-08-01,2024-05-14,1122
2021-08-01,2024-06-11,1122
2021-08-01,2024-07-18,1122
2021-08-01,2024-08-13,1122
2021-08-01,2024-09-10,1122
2021-08-01,2024-10-15,1122
2021-08-01,2024-11-12,1122
2021-08-01,2024-12-17,1122
2021-08-01,2025-01-21,1122
2021-08-01,2025-02-18,1122
2021-08-01,2025-03-20,1122
2021-08-01,2025-04-15,1125
2021-08-01,2025-05-13,1125
2021-08-01,2025-06-10,1125
2021-08-01,2025-07-17,1125
2021-08-01,2025-08-12,1125
2021-08-01,2025-09-16,1125
2021-09-01,2024-02-13,1186
2021-09-01,2024-03-12,1186
2021-09-01,2024-04-16,1194
2021-09-01,2024-05-14,1194
2021-09-01,2024-06-11,1194
2021-09-01,2024-07-18,1194
2021-09-01,2024-08-13,1194
2021-09-01,2024-09-10,1194
2021-09-01,2024-10-15,1194
2021-09-01,2024-11-12,1194
2021-09-01,2024-12-17,1194
2021-09-01,2025-01-21,1194
2021-09-01,2025-02-18,1194
2021-09-01,2025-03-20,1194
2021-09-01,2025-04-15,1198
2021-09-01,2025-05-13,1198
2021-09-01,2025-06-10,1198
2021-09-01,2025-07-17,1198
2021-09-01,2025-08-12,1198
2021-09-01,2025-09-16,1198
2021-10-01,2024-02-13,1214
2021-10-01,2024-03-12,1214
2021-10-01,2024-04-16,1218
2021-10-01,2024-05-14,1218
2021-10-01,2024-06-11,1218
2021-10-01,2024-07-18,1218
2021-10-01,2024-08-13,1218
2021-10-01,2024-09-10,1218
2021-10-01,2024-10-15,1218
2021-10-01,2024-11-12,1218
2021-10-01,2024-12-17,1218
2021-10-01,2025-01-21,1218
2021-10-01,2025-02-18,1218
2021-10-01,2025-03-20,1218
2021-10-01,2025-04-15,1223
2021-10-01,2025-05-13,1223
2021-10-01,2025-06-10,914
2021-10-01,2025-07-17,914
2021-10-01,2025-08-12,914
2021-10-01,2025-09-16,914
2021-11-01,2024-02-13,1241
2021-11-01,2024-03-12,1241
2021-11-01,2024-04-16,1241
2021-11-01,2024-05-14,1241
2021-11-01,2024-06-11,1241
2021-11-01,2024-07-18,1241
2021-11-01,2024-08-13,1241
2021-11-01,2024-09-10,1241
2021-11-01,2024-10-15,1241
2021-11-01,2024-11-12,1241
2021-11-01,2024-12-17,1241
2021-11-01,2025-01-21,1241
2021-11-01,2025-02-18,1241
2021-11-01,2025-03-20,1241
2021-11-01,2025-04-15,1243
2021-11-01,2025-05-13,1243
2021-11-01,2025-06-10,1243
2021-11-01,2025-07-17,1243
2021-11-01,2025-08-12,1243
2021-11-01,2025-09-16,1243
2021-12-01,2024-02-13,1264
2021-12-01,2024-03-12,1264
2021-12-01,2024-04-16,1257
2021-12-01,2024-05-14,1257
2021-12-01,2024-06-11,1257
2021-12-01,2024-07-18,1257
2021-12-01,2024-08-13,1257
2021-12-01,2024-09-10,1257
2021-12-01,2024-10-15,1257
2021-12-01,2024-11-12,1257
2021-12-01,2024-12-17,1257
2021-12-01,2025-01-21,1257
2021-12-01,2025-02-18,1257
2021-12-01,2025-03-20,1257
2021-12-01,2025-04-15,1250
2021-12-01,2025-05-13,1250
2021-12-01,2025-06-10,1250
2021-12-01,2025-07-17,1250
2021-12-01,2025-08-12,1250
2021-12-01,2025-09-16,1250
2022-01-01,2024-02-13,1281
2022-01-01,2024-03-12,1281
2022-01-01,2024-04-16,1273
2022-01-01,2024-05-14,1273
2022-01-01,2024-06-11,1273
2022-01-01,2024-07-18,1273
2022-01-01,2024-08-13,1273
2022-01-01,2024-09-10,1273
2022-01-01,2024-10-15,1273
2022-01-01,2024-11-12,1273
2022-01-01,2024-12-17,1273
2022-01-01,2025-01-21,1273
2022-01-01,2025-02-18,1273
2022-01-01,2025-03-20,1273
2022-01-01,2025-04-15,1267
2022-01-01,2025-05-13,1267
2022-01-01,2025-06-10,1267
2022-01-01,2025-07-17,1267
2022-01-01,2025-08-12,1267
2022-01-01,2025-09-16,1267
2022-02-01,2024-02-13,1293
2022-02-01,2024-03-12,1293
2022-02-01,2024-04-16,1286
2022-02-01,2024-05-14,1286
2022-02-01,2024-06-11,1286
2022-02-01,2024-07-18,1286
2022-02-01,2024-08-13,1286
2022-02-01,2024-09-10,1286
2022-02-01,2024-10-15,1286
2022-02-01,2024-11-12,1286
2022-02-01,2024-12-17,1286
2022-02-01,2025-01-21,1286
2022-02-01,2025-02-18,1286
2022-02-01,2025-03-20,1286
2022-02-01,2025-04-15,1276
2022-02-01,2025-05-13,1276
2022-02-01,2025-06-10,1276
2022-02-01,2025-07-17,1276
2022-02-01,2025-08-12,1276
2022-02-01,2025-09-16,1276
2022-03-01,2024-02-13,1297
2022-03-01,2024-03-12,1297
2022-03-01,2024-04-16,1296
2022-03-01,2024-05-14,1296
2022-03-01,2024-06-11,1296
2022-03-01,2024-07-18,1296
2022-03-01,2024-08-13,1296
2022-03-01,2024-09-10,1296
2022-03-01,2024-10-15,1296
2022-03-01,2024-11-12,1296
2022-03-01,2024-12-17,1296
2022-03-01,2025-01-21,1296
2022-03-01,2025-02-18,1296
2022-03-01,2025-03-20,1296
2022-03-01,2025-04-15,1291
2022-03-01,2025-05-13,1291
2022-03-01,2025-06-10,1291
2022-03-01,2025-07-17,1291
2022-03-01,2025-08-12,1291
2022-03-01,2025-09-16,1291
2022-04-01,2024-02-13,1302
2022-04-01,2024-03-12,1302
2022-04-01,2024-04-16,1304
2022-04-01,2024-05-14,1304
2022-04-01,2024-06-11,1304
2022-04-01,2024-07-18,1304
2022-04-01,2024-08-13,1304
2022-04-01,2024-09-10,1304
2022-04-01,2024-10-15,1304
2022-04-01,2024-11-12,1304
2022-04-01,2024-12-17,1304
2022-04-01,2025-01-21,1304
2022-04-01,2025-02-18,1304
2022-04-01,2025-03-20,1304
2022-04-01,2025-04-15,1300
2022-04-01,2025-05-13,1300
2022-04-01,2025-06-10,1300
2022-04-01,2025-07-17,1300
2022-04-01,2025-08-12,1300
2022-04-01,2025-09-16,1300
2022-05-01,2024-02-13,1299
2022-05-01,2024-03-12,1299
2022-05-01,2024-04-16,1299
2022-05-01,2024-05-14,1299
2022-05-01,2024-06-11,1299
2022-05-01,2024-07-18,1299
2022-05-01,2024-08-13,1299
2022-05-01,2024-09-10,1299
2022-05-01,2024-10-15,1299
2022-05-01,2024-11-12,1299
2022-05-01,2024-12-17,1299
2022-05-01,2025-01-21,1299
2022-05-01,2025-02-18,1299
2022-05-01,2025-03-20,1299
2022-05-01,2025-04-15,1290
2022-05-01,2025-05-13,1290
2022-05-01,2025-06-10,1290
2022-05-01,2025-07-17,1290
2022-05-01,2025-08-12,1290
2022-05-01,2025-09-16,1290
2022-06-01,2024-02-13,1275
2022-06-01,2024-03-12,1275
2022-06-01,2024-04-16,1280
2022-06-01,2024-05-14,1280
2022-06-01,2024-06-11,1280
2022-06-01,2024-07-18,1280
2022-06-01,2024-08-13,1280
2022-06-01,2024-09-10,1280
2022-06-01,2024-10-15,1280
2022-06-01,2024-11-12,1280
2022-06-01,2024-12-17,1280
2022-06-01,2025-01-21,1280
2022-06-01,2025-02-18,1280
2022-06-01,2025-03-20,1280
2022-06-01,2025-04-15,1263
2022-06-01,2025-05-13,1263
2022-06-01,2025-06-10,1263
2022-06-01,2025-07-17,1263
2022-06-01,2025-08-12,1263
2022-06-01,2025-09-16,1263
2022-07-01,2024-02-13,1257
2022-07-01,2024-03-12,1257
2022-07-01,2024-04-16,1259
2022-07-01,2024-05-14,1259
2022-07-01,2024-06-11,1259
2022-07-01,2024-07-18,1259
2022-07-01,2024-08-13,1259
2022-07-01,2024-09-10,1259
2022-07-01,2024-10-15,1259
2022-07-01,2024-11-12,1259
2022-07-01,2024-12-17,1259
2022-07-01,2025-01-21,1259
2022-07-01,2025-02-18,1259
2022-07-01,2025-03-20,1259
2022-07-01,2025-04-15,1244
2022-07-01,2025-05-13,1244
2022-07-01,2025-06-10,1244
2022-07-01,2025-07-17,1244
2022-07-01,2025-08-12,1244
2022-07-01,2025-09-16,1244
2022-08-01,2024-02-13,1244
2022-08-01,2024-03-12,1244
2022-08-01,2024-04-16,1233
2022-08-01,2024-05-14,1233
2022-08-01,2024-06-11,1233
2022-08-01,2024-07-18,1233
2022-08-01,2024-08-13,1233
2022-08-01,2024-09-10,1233
2022-08-01,2024-10-15,1233
2022-08-01,2024-11-12,1233
2022-08-01,2024-12-17,1233
2022-08-01,2025-01-21,1233
2022-08-01,2025-02-18,1233
2022-08-01,2025-03-20,1233
2022-08-01,2025-04-15,1222
2022-08-01,2025-05-13,1222
2022-08-01,2025-06-10,1222
2022-08-01,2025-07-17,1222
2022-08-01,2025-08-12,1222
2022-08-01,2025-09-16,1222
2022-09-01,2024-02-13,1214
2022-09-01,2024-03-12,1214
2022-09-01,2024-04-16,1216
2022-09-01,2024-05-14,1216
2022-09-01,2024-06-11,1216
2022-09-01,2024-07-18,1216
2022-09-01,2024-08-13,1216
2022-09-01,2024-09-10,1216
2022-09-01,2024-10-15,1216
2022-09-01,2024-11-12,1216
2022-09-01,2024-12-17,1216
2022-09-01,2025-01-21,1216
2022-09-01,2025-02-18,1216
2022-09-01,2025-03-20,1216
2022-09-01,2025-04-15,1208
2022-09-01,2025-05-13,1208
2022-09-01,2025-06-10,1208
2022-09-01,2025-07-17,1208
2022-09-01,2025-08-12,1208
2022-09-01,2025-09-16,1208
2022-10-01,2024-02-13,1178
2022-10-01,2024-03-12,1178
2022-10-01,2024-04-16,1175
2022-10-01,2024-05-14,1175
2022-10-01,2024-06-11,1175
2022-10-01,2024-07-18,1175
2022-10-01,2024-08-13,1175
2022-10-01,2024-09-10,1175
2022-10-01,2024-10-15,1175
2022-10-01,2024-11-12,1175
2022-10-01,2024-12-17,1175
2022-10-01,2025-01-21,1175
2022-10-01,2025-02-18,1175
2022-10-01,2025-03-20,1175
2022-10-01,2025-04-15,1167
2022-10-01,2025-05-13,1167
2022-10-01,2025-06-10,1167
2022-10-01,2025-07-17,1167
2022-10-01,2025-08-12,1167
2022-10-01,2025-09-16,1167
2022-11-01,2024-02-13,1160
2022-11-01,2024-03-12,1160
2022-11-01,2024-04-16,1153
2022-11-01,2024-05-14,1153
2022-11-01,2024-06-11,1153
2022-11-01,2024-07-18,1153
2022-11-01,2024-08-13,1153
2022-11-01,2024-09-10,1153
2022-11-01,2024-10-15,1153
2022-11-01,2024-11-12,1153
2022-11-01,2024-12-17,1153
2022-11-01,2025-01-21,1153
2022-11-01,2025-02-18,1153
2022-11-01,2025-03-20,1153
2022-11-01,2025-04-15,1138
2022-11-01,2025-05-13,1138
2022-11-01,2025-06-10,1138
2022-11-01,2025-07-17,1138
2022-11-01,2025-08-12,1138
2022-11-01,2025-09-16,1138
2022-12-01,2024-02-13,1140
2022-12-01,2024-03-12,1140
2022-12-01,2024-04-16,1132
2022-12-01,2024-05-14,1132
2022-12-01,2024-06-11,1132
2022-12-01,2024-07-18,1132
2022-12-01,2024-08-13,1132
2022-12-01,2024-09-10,1132
2022-12-01,2024-10-15,1132
2022-12-01,2024-11-12,1132
2022-12-01,2024-12-17,1132
2022-12-01,2025-01-21,1132
2022-12-01,2025-02-18,1132
2022-12-01,2025-03-20,1132
2022-12-01,2025-04-15,1114
2022-12-01,2025-05-13,1114
2022-12-01,2025-06-10,1114
2022-12-01,2025-07-17,1114
2022-12-01,2025-08-12,1114
2022-12-01,2025-09-16,1114
2023-01-01,2024-02-13,1130
2023-01-01,2024-03-12,1132
2023-01-01,2024-04-16,1128
2023-01-01,2024-05-14,1128
2023-01-01,2024-06-11,1128
2023-01-01,2024-07-18,1128
2023-01-01,2024-08-13,1128
2023-01-01,2024-09-10,1128
2023-01-01,2024-10-15,1128
2023-01-01,2024-11-12,1128
2023-01-01,2024-12-17,1128
2023-01-01,2025-01-21,1128
2023-01-01,2025-02-18,1128
2023-01-01,2025-03-20,1128
2023-01-01,2025-04-15,1112
